speechID,session,nameOfHouse,nameOfMeeting,issue,date,year,speaker,speakerYomi,speakerGroup,speakerPosition,speakerRole,speechURL,meetingURL,pdfURL,keywords_matched,num_keywords,parties_canonical_str,has_joe_party
119014857X00320160316_019,190,参議院,東日本大震災復興及び原子力問題特別委員会,第3号,2016-03-16,2016,大島九州男,おおしまくすお,民主党・新緑風会,,,https://kokkai.ndl.go.jp/txt/119014857X00320160316/19,https://kokkai.ndl.go.jp/txt/119014857X00320160316,https://kokkai.ndl.go.jp/img/119014857X00320160316/3,技能実習,1,民主党;新緑風会,False
119014260X00420160315_054,190,参議院,厚生労働委員会,第4号,2016-03-15,2016,足立信也,あだちしんや,民主党・新緑風会,,,https://kokkai.ndl.go.jp/txt/119014260X00420160315/54,https://kokkai.ndl.go.jp/txt/119014260X00420160315,https://kokkai.ndl.go.jp/img/119014260X00420160315/7,技能実習,1,民主党;新緑風会,False
119014260X00420160315_056,190,参議院,厚生労働委員会,第4号,2016-03-15,2016,足立信也,あだちしんや,民主党・新緑風会,,,https://kokkai.ndl.go.jp/txt/119014260X00420160315/56,https://kokkai.ndl.go.jp/txt/119014260X00420160315,https://kokkai.ndl.go.jp/img/119014260X00420160315/7,技能実習;出入国管理,2,民主党;新緑風会,False
119013950X00420160310_084,190,参議院,外交防衛委員会,第4号,2016-03-10,2016,浜田和幸,はまだかずゆき,日本のこころを大切にする党,,,https://kokkai.ndl.go.jp/txt/119013950X00420160310/84,https://kokkai.ndl.go.jp/txt/119013950X00420160310,https://kokkai.ndl.go.jp/img/119013950X00420160310/7,技能実習,1,日本のこころを大切にする党,False
119013950X00420160310_085,190,参議院,外交防衛委員会,第4号,2016-03-10,2016,佐々木聖子,,,法務大臣官房審議官,,https://kokkai.ndl.go.jp/txt/119013950X00420160310/85,https://kokkai.ndl.go.jp/txt/119013950X00420160310,https://kokkai.ndl.go.jp/img/119013950X00420160310/7,技能実習,1,,False
119013950X00420160310_088,190,参議院,外交防衛委員会,第4号,2016-03-10,2016,山田美樹,やまだみき,自由民主党,外務大臣政務官,,https://kokkai.ndl.go.jp/txt/119013950X00420160310/88,https://kokkai.ndl.go.jp/txt/119013950X00420160310,https://kokkai.ndl.go.jp/img/119013950X00420160310/8,技能実習,1,自由民主党,True
119014319X00220160310_119,190,参議院,国土交通委員会,第2号,2016-03-10,2016,坂下広朗,,,国土交通省海事局長,,https://kokkai.ndl.go.jp/txt/119014319X00220160310/119,https://kokkai.ndl.go.jp/txt/119014319X00220160310,https://kokkai.ndl.go.jp/img/119014319X00220160310/15,技能実習,1,,False
119015206X00320160310_008,190,参議院,法務委員会,第3号,2016-03-10,2016,三宅伸吾,みやけしんご,自由民主党,,,https://kokkai.ndl.go.jp/txt/119015206X00320160310/8,https://kokkai.ndl.go.jp/txt/119015206X00320160310,https://kokkai.ndl.go.jp/img/119015206X00320160310/2,技能実習,1,自由民主党,True
119015206X00320160310_009,190,参議院,法務委員会,第3号,2016-03-10,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119015206X00320160310/9,https://kokkai.ndl.go.jp/txt/119015206X00320160310,https://kokkai.ndl.go.jp/img/119015206X00320160310/2,技能実習,1,,False
119005206X00320160309_146,190,衆議院,法務委員会,第3号,2016-03-09,2016,井出庸生,いでようせい,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005206X00320160309/146,https://kokkai.ndl.go.jp/txt/119005206X00320160309,https://kokkai.ndl.go.jp/img/119005206X00320160309/17,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005206X00320160309_147,190,衆議院,法務委員会,第3号,2016-03-09,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119005206X00320160309/147,https://kokkai.ndl.go.jp/txt/119005206X00320160309,https://kokkai.ndl.go.jp/img/119005206X00320160309/17,技能実習,1,,False
119005206X00320160309_148,190,衆議院,法務委員会,第3号,2016-03-09,2016,井出庸生,いでようせい,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005206X00320160309/148,https://kokkai.ndl.go.jp/txt/119005206X00320160309,https://kokkai.ndl.go.jp/img/119005206X00320160309/17,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005254X01420160308_012,190,衆議院,本会議,第14号,2016-03-08,2016,初鹿明博,はつしかあきひろ,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005254X01420160308/12,https://kokkai.ndl.go.jp/txt/119005254X01420160308,https://kokkai.ndl.go.jp/img/119005254X01420160308/6,技能実習;外国人労働者,2,民主党;日本維新の会;無所属クラブ,True
119014260X00220160308_003,190,参議院,厚生労働委員会,第2号,2016-03-08,2016,塩崎恭久,しおざきやすひさ,自由民主党,厚生労働大臣,,https://kokkai.ndl.go.jp/txt/119014260X00220160308/3,https://kokkai.ndl.go.jp/txt/119014260X00220160308,https://kokkai.ndl.go.jp/img/119014260X00220160308/1,技能実習,1,自由民主党,True
119015206X00220160308_003,190,参議院,法務委員会,第2号,2016-03-08,2016,岩城光英,いわきみつひで,自由民主党,法務大臣,,https://kokkai.ndl.go.jp/txt/119015206X00220160308/3,https://kokkai.ndl.go.jp/txt/119015206X00220160308,https://kokkai.ndl.go.jp/img/119015206X00220160308/1,技能実習;出入国管理;外国人材,3,自由民主党,True
119015261X00920160304_365,190,参議院,予算委員会,第9号,2016-03-04,2016,浜田和幸,はまだかずゆき,日本のこころを大切にする党,,,https://kokkai.ndl.go.jp/txt/119015261X00920160304/365,https://kokkai.ndl.go.jp/txt/119015261X00920160304,https://kokkai.ndl.go.jp/img/119015261X00920160304/32,技能実習,1,日本のこころを大切にする党,False
119015261X00920160304_366,190,参議院,予算委員会,第9号,2016-03-04,2016,岸田文雄,きしだふみお,自由民主党,外務大臣,,https://kokkai.ndl.go.jp/txt/119015261X00920160304/366,https://kokkai.ndl.go.jp/txt/119015261X00920160304,https://kokkai.ndl.go.jp/img/119015261X00920160304/32,技能実習,1,自由民主党,True
119015261X00920160304_368,190,参議院,予算委員会,第9号,2016-03-04,2016,岸田文雄,きしだふみお,自由民主党,外務大臣,,https://kokkai.ndl.go.jp/txt/119015261X00920160304/368,https://kokkai.ndl.go.jp/txt/119015261X00920160304,https://kokkai.ndl.go.jp/img/119015261X00920160304/32,技能実習,1,自由民主党,True
119015261X00920160304_369,190,参議院,予算委員会,第9号,2016-03-04,2016,浜田和幸,はまだかずゆき,日本のこころを大切にする党,,,https://kokkai.ndl.go.jp/txt/119015261X00920160304/369,https://kokkai.ndl.go.jp/txt/119015261X00920160304,https://kokkai.ndl.go.jp/img/119015261X00920160304/33,技能実習,1,日本のこころを大切にする党,False
119015261X00920160304_370,190,参議院,予算委員会,第9号,2016-03-04,2016,岸田文雄,きしだふみお,自由民主党,外務大臣,,https://kokkai.ndl.go.jp/txt/119015261X00920160304/370,https://kokkai.ndl.go.jp/txt/119015261X00920160304,https://kokkai.ndl.go.jp/img/119015261X00920160304/33,技能実習,1,自由民主党,True
119005261X01720160229_306,190,衆議院,予算委員会,第17号,2016-02-29,2016,菅原一秀,すがわらいっしゅう,自由民主党,,,https://kokkai.ndl.go.jp/txt/119005261X01720160229/306,https://kokkai.ndl.go.jp/txt/119005261X01720160229,https://kokkai.ndl.go.jp/img/119005261X01720160229/48,技能実習,1,自由民主党,True
119005261X01720160229_312,190,衆議院,予算委員会,第17号,2016-02-29,2016,鈴木馨祐,すずきけいすけ,自由民主党,,,https://kokkai.ndl.go.jp/txt/119005261X01720160229/312,https://kokkai.ndl.go.jp/txt/119005261X01720160229,https://kokkai.ndl.go.jp/img/119005261X01720160229/48,技能実習,1,自由民主党,True
119005268X00120160225_398,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,石関貴史,いしぜきたかし,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/398,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/58,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_402,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,石関貴史,いしぜきたかし,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/402,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/59,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_403,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,堀江裕,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/403,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/59,技能実習,1,,False
119005268X00120160225_405,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,堀江裕,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/405,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/59,技能実習,1,,False
119005268X00120160225_407,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,堀江裕,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/407,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/59,技能実習,1,,False
119005268X00120160225_408,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,石関貴史,いしぜきたかし,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/408,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/59,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_409,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/409,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/59,技能実習,1,,False
119005268X00120160225_411,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/411,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/59,技能実習,1,,False
119005268X00120160225_415,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/415,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/60,技能実習,1,,False
119005268X00120160225_426,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/426,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/60,技能実習,1,,False
119005268X00120160225_430,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/430,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/60,技能実習,1,,False
119005268X00120160225_448,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,伊原和人,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/448,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/62,技能実習,1,,False
119005268X00120160225_468,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,中川正春,なかがわまさはる,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/468,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/65,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_469,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,岩城光英,いわきみつひで,自由民主党,法務大臣,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/469,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/65,技能実習,1,自由民主党,True
119005268X00120160225_470,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,中川正春,なかがわまさはる,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/470,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/65,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_473,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,岩城光英,いわきみつひで,自由民主党,法務大臣,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/473,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/66,技能実習,1,自由民主党,True
119005268X00120160225_475,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,岩城光英,いわきみつひで,自由民主党,法務大臣,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/475,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/66,技能実習,1,自由民主党,True
119005268X00120160225_477,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,岩城光英,いわきみつひで,自由民主党,法務大臣,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/477,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/66,技能実習,1,自由民主党,True
119005268X00120160225_478,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,中川正春,なかがわまさはる,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/478,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/66,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_484,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,中川正春,なかがわまさはる,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/484,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/66,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_492,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,中川正春,なかがわまさはる,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/492,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/67,技能実習;多文化共生;移民政策,3,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_533,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,緒方林太郎,おがたりんたろう,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/533,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/72,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_536,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/536,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/73,技能実習,1,,False
119005268X00120160225_537,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,緒方林太郎,おがたりんたろう,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/537,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/73,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_538,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,中山峰孝,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/538,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/73,技能実習,1,,False
119005268X00120160225_539,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,緒方林太郎,おがたりんたろう,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/539,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/73,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_541,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,緒方林太郎,おがたりんたろう,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/541,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/73,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_542,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,中山峰孝,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/542,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/74,技能実習,1,,False
119005268X00120160225_543,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,緒方林太郎,おがたりんたろう,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/543,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/74,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005268X00120160225_544,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,井上宏,,,法務省入国管理局長,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/544,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/74,技能実習,1,,False
119005268X00120160225_545,190,衆議院,予算委員会第三分科会,第1号,2016-02-25,2016,緒方林太郎,おがたりんたろう,民主・維新・無所属クラブ,,,https://kokkai.ndl.go.jp/txt/119005268X00120160225/545,https://kokkai.ndl.go.jp/txt/119005268X00120160225,https://kokkai.ndl.go.jp/img/119005268X00120160225/74,技能実習,1,民主党;日本維新の会;無所属クラブ,True
119005274X00120160225_381,190,衆議院,予算委員会第六分科会,第1号,2016-02-25,2016,濱村進,はまむらすすむ,公明党,,,https://kokkai.ndl.go.jp/txt/119005274X00120160225/381,https://kokkai.ndl.go.jp/txt/119005274X00120160225,https://kokkai.ndl.go.jp/img/119005274X00120160225/55,技能実習,1,公明党,True
119005274X00120160225_382,190,衆議院,予算委員会第六分科会,第1号,2016-02-25,2016,佐藤一雄,,,水産庁長官,,https://kokkai.ndl.go.jp/txt/119005274X00120160225/382,https://kokkai.ndl.go.jp/txt/119005274X00120160225,https://kokkai.ndl.go.jp/img/119005274X00120160225/56,技能実習,1,,False
119005274X00120160225_383,190,衆議院,予算委員会第六分科会,第1号,2016-02-25,2016,濱村進,はまむらすすむ,公明党,,,https://kokkai.ndl.go.jp/txt/119005274X00120160225/383,https://kokkai.ndl.go.jp/txt/119005274X00120160225,https://kokkai.ndl.go.jp/img/119005274X00120160225/56,技能実習,1,公明党,True
119005274X00120160225_384,190,衆議院,予算委員会第六分科会,第1号,2016-02-25,2016,佐藤一雄,,,水産庁長官,,https://kokkai.ndl.go.jp/txt/119005274X00120160225/384,https://kokkai.ndl.go.jp/txt/119005274X00120160225,https://kokkai.ndl.go.jp/img/119005274X00120160225/56,技能実習,1,,False
119005271X00120160225_064,190,衆議院,予算委員会第七分科会,第1号,2016-02-25,2016,中谷真一,なかたにしんいち,自由民主党,,,https://kokkai.ndl.go.jp/txt/119005271X00120160225/64,https://kokkai.ndl.go.jp/txt/119005271X00120160225,https://kokkai.ndl.go.jp/img/119005271X00120160225/10,技能実習,1,自由民主党,True
119004260X00220160224_002,190,衆議院,厚生労働委員会,第2号,2016-02-24,2016,塩崎恭久,しおざきやすひさ,自由民主党,厚生労働大臣,,https://kokkai.ndl.go.jp/txt/119004260X00220160224/2,https://kokkai.ndl.go.jp/txt/119004260X00220160224,https://kokkai.ndl.go.jp/img/119004260X00220160224/1,技能実習,1,自由民主党,True
119005206X00220160223_002,190,衆議院,法務委員会,第2号,2016-02-23,2016,岩城光英,いわきみつひで,自由民主党,法務大臣,,https://kokkai.ndl.go.jp/txt/119005206X00220160223/2,https://kokkai.ndl.go.jp/txt/119005206X00220160223,https://kokkai.ndl.go.jp/img/119005206X00220160223/2,技能実習;出入国管理;外国人材,3,自由民主党,True
119005261X01420160218_273,190,衆議院,予算委員会,第14号,2016-02-18,2016,尾崎勝,,,さぬき市商工会会長,,https://kokkai.ndl.go.jp/txt/119005261X01420160218/273,https://kokkai.ndl.go.jp/txt/119005261X01420160218,https://kokkai.ndl.go.jp/img/119005261X01420160218/55,技能実習,1,,False
119005261X00620160203_068,190,衆議院,予算委員会,第6号,2016-02-03,2016,上川陽子,かみかわようこ,自由民主党,,,https://kokkai.ndl.go.jp/txt/119005261X00620160203/68,https://kokkai.ndl.go.jp/txt/119005261X00620160203,https://kokkai.ndl.go.jp/img/119005261X00620160203/14,技能実習,1,自由民主党,True
119005261X00620160203_069,190,衆議院,予算委員会,第6号,2016-02-03,2016,岩城光英,いわきみつひで,自由民主党,法務大臣,,https://kokkai.ndl.go.jp/txt/119005261X00620160203/69,https://kokkai.ndl.go.jp/txt/119005261X00620160203,https://kokkai.ndl.go.jp/img/119005261X00620160203/14,技能実習,1,自由民主党,True
119015254X00720160128_012,190,参議院,本会議,第7号,2016-01-28,2016,安倍晋三,あべしんぞう,自由民主党,内閣総理大臣,,https://kokkai.ndl.go.jp/txt/119015254X00720160128/12,https://kokkai.ndl.go.jp/txt/119015254X00720160128,https://kokkai.ndl.go.jp/img/119015254X00720160128/13,技能実習;外国人労働者;移民政策,3,自由民主党,True
119005206X00120160113_000,190,衆議院,法務委員会,第1号,2016-01-13,2016,会議録情報,,,,,https://kokkai.ndl.go.jp/txt/119005206X00120160113/0,https://kokkai.ndl.go.jp/txt/119005206X00120160113,https://kokkai.ndl.go.jp/img/119005206X00120160113/1,技能実習;出入国管理,2,,False
118905206X04120151204_000,189,衆議院,法務委員会,第41号,2015-12-04,2015,会議録情報,,,,,https://kokkai.ndl.go.jp/txt/118905206X04120151204/0,https://kokkai.ndl.go.jp/txt/118905206X04120151204,https://kokkai.ndl.go.jp/img/118905206X04120151204/1,技能実習;出入国管理,2,,False
118905254X04820150925_013,189,衆議院,本会議,第48号,2015-09-25,2015,大島理森,おおしまただもり,無所属,議長,,https://kokkai.ndl.go.jp/txt/118905254X04820150925/13,https://kokkai.ndl.go.jp/txt/118905254X04820150925,https://kokkai.ndl.go.jp/img/118905254X04820150925/1,技能実習;出入国管理,2,無所属,False
118904024X04920150925_005,189,衆議院,議院運営委員会,第49号,2015-09-25,2015,林幹雄,はやしもとお,自由民主党,,,https://kokkai.ndl.go.jp/txt/118904024X04920150925/5,https://kokkai.ndl.go.jp/txt/118904024X04920150925,https://kokkai.ndl.go.jp/img/118904024X04920150925/1,技能実習;出入国管理,2,自由民主党,True
118904024X04920150925_015,189,衆議院,議院運営委員会,第49号,2015-09-25,2015,向大野新治,,,衆議院事務総長,,https://kokkai.ndl.go.jp/txt/118904024X04920150925/15,https://kokkai.ndl.go.jp/txt/118904024X04920150925,https://kokkai.ndl.go.jp/img/118904024X04920150925/3,技能実習;出入国管理,2,,False
118905206X04020150925_006,189,衆議院,法務委員会,第40号,2015-09-25,2015,奥野信亮,おくのしんすけ,自由民主党,,,https://kokkai.ndl.go.jp/txt/118905206X04020150925/6,https://kokkai.ndl.go.jp/txt/118905206X04020150925,https://kokkai.ndl.go.jp/img/118905206X04020150925/4,技能実習;出入国管理,2,自由民主党,True
118904260X03920150911_052,189,衆議院,厚生労働委員会,第39号,2015-09-11,2015,牧義夫,まきよしお,維新の党,,,https://kokkai.ndl.go.jp/txt/118904260X03920150911/52,https://kokkai.ndl.go.jp/txt/118904260X03920150911,https://kokkai.ndl.go.jp/img/118904260X03920150911/9,技能実習,1,維新の党,False
118904260X03920150911_054,189,衆議院,厚生労働委員会,第39号,2015-09-11,2015,牧義夫,まきよしお,維新の党,,,https://kokkai.ndl.go.jp/txt/118904260X03920150911/54,https://kokkai.ndl.go.jp/txt/118904260X03920150911,https://kokkai.ndl.go.jp/img/118904260X03920150911/10,技能実習,1,維新の党,False
118904260X03920150911_058,189,衆議院,厚生労働委員会,第39号,2015-09-11,2015,牧義夫,まきよしお,維新の党,,,https://kokkai.ndl.go.jp/txt/118904260X03920150911/58,https://kokkai.ndl.go.jp/txt/118904260X03920150911,https://kokkai.ndl.go.jp/img/118904260X03920150911/10,技能実習,1,維新の党,False
118904260X03920150911_059,189,衆議院,厚生労働委員会,第39号,2015-09-11,2015,鈴木俊彦,,,厚生労働省社会・援護局長,,https://kokkai.ndl.go.jp/txt/118904260X03920150911/59,https://kokkai.ndl.go.jp/txt/118904260X03920150911,https://kokkai.ndl.go.jp/img/118904260X03920150911/11,技能実習,1,,False
118904260X03920150911_063,189,衆議院,厚生労働委員会,第39号,2015-09-11,2015,塩崎恭久,しおざきやすひさ,自由民主党,厚生労働大臣,,https://kokkai.ndl.go.jp/txt/118904260X03920150911/63,https://kokkai.ndl.go.jp/txt/118904260X03920150911,https://kokkai.ndl.go.jp/img/118904260X03920150911/12,技能実習,1,自由民主党,True
118904260X03920150911_064,189,衆議院,厚生労働委員会,第39号,2015-09-11,2015,牧義夫,まきよしお,維新の党,,,https://kokkai.ndl.go.jp/txt/118904260X03920150911/64,https://kokkai.ndl.go.jp/txt/118904260X03920150911,https://kokkai.ndl.go.jp/img/118904260X03920150911/12,技能実習,1,維新の党,False
118914260X03420150910_014,189,参議院,厚生労働委員会,第34号,2015-09-10,2015,大沼みずほ,おおぬまみずほ,自由民主党,,,https://kokkai.ndl.go.jp/txt/118914260X03420150910/14,https://kokkai.ndl.go.jp/txt/118914260X03420150910,https://kokkai.ndl.go.jp/img/118914260X03420150910/3,技能実習,1,自由民主党,True
118905206X03920150904_000,189,衆議院,法務委員会,第39号,2015-09-04,2015,会議録情報,,,,,https://kokkai.ndl.go.jp/txt/118905206X03920150904/0,https://kokkai.ndl.go.jp/txt/118905206X03920150904,https://kokkai.ndl.go.jp/img/118905206X03920150904/1,技能実習,1,,False
118905206X03920150904_166,189,衆議院,法務委員会,第39号,2015-09-04,2015,奥野信亮,おくのしんすけ,自由民主党,,,https://kokkai.ndl.go.jp/txt/118905206X03920150904/166,https://kokkai.ndl.go.jp/txt/118905206X03920150904,https://kokkai.ndl.go.jp/img/118905206X03920150904/22,技能実習,1,自由民主党,True
118905206X03920150904_167,189,衆議院,法務委員会,第39号,2015-09-04,2015,上川陽子,かみかわようこ,自由民主党,法務大臣,,https://kokkai.ndl.go.jp/txt/118905206X03920150904/167,https://kokkai.ndl.go.jp/txt/118905206X03920150904,https://kokkai.ndl.go.jp/img/118905206X03920150904/22,技能実習,1,自由民主党,True
118905254X04420150903_000,189,衆議院,本会議,第44号,2015-09-03,2015,会議録情報,,,,,https://kokkai.ndl.go.jp/txt/118905254X04420150903/0,https://kokkai.ndl.go.jp/txt/118905254X04420150903,https://kokkai.ndl.go.jp/img/118905254X04420150903/1,技能実習,1,,False
