period,period_date,pref_code,prefecture,status_code,residence_status,n_residents,is_unknown_pref
2023-12,2023-12-31,22,静岡県,24,技能実習１号ロ,5643,False
2023-12,2023-12-31,22,静岡県,25,技能実習２号イ,61,False
2023-12,2023-12-31,22,静岡県,26,技能実習２号ロ,6073,False
2023-12,2023-12-31,22,静岡県,27,技能実習３号イ,8,False
2023-12,2023-12-31,22,静岡県,28,技能実習３号ロ,2464,False
2023-12,2023-12-31,22,静岡県,29,文化活動,24,False
2023-12,2023-12-31,22,静岡県,31,留学,4610,False
2023-12,2023-12-31,22,静岡県,32,研修,41,False
2023-12,2023-12-31,22,静岡県,33,家族滞在,4831,False
2023-12,2023-12-31,22,静岡県,34,特定活動,1145,False
2023-12,2023-12-31,22,静岡県,35,永住者,41039,False
2023-12,2023-12-31,22,静岡県,36,日本人の配偶者等,5785,False
2023-12,2023-12-31,22,静岡県,37,永住者の配偶者等,2516,False
2023-12,2023-12-31,22,静岡県,38,定住者,20958,False
2023-12,2023-12-31,22,静岡県,39,特別永住者,2807,False
2023-12,2023-12-31,23,愛知県,03,教授,409,False
2023-12,2023-12-31,23,愛知県,04,芸術,14,False
2023-12,2023-12-31,23,愛知県,05,宗教,289,False
2023-12,2023-12-31,23,愛知県,07,高度専門職１号イ,173,False
2023-12,2023-12-31,23,愛知県,08,高度専門職１号ロ,397,False
2023-12,2023-12-31,23,愛知県,09,高度専門職１号ハ,26,False
2023-12,2023-12-31,23,愛知県,10,高度専門職２号,59,False
2023-12,2023-12-31,23,愛知県,11,経営・管理,1430,False
2023-12,2023-12-31,23,愛知県,12,法律・会計業務,1,False
2023-12,2023-12-31,23,愛知県,13,医療,68,False
2023-12,2023-12-31,23,愛知県,14,研究,25,False
2023-12,2023-12-31,23,愛知県,15,教育,409,False
2023-12,2023-12-31,23,愛知県,16,技術・人文知識・国際業務,24505,False
2023-12,2023-12-31,23,愛知県,17,企業内転勤,1081,False
2023-12,2023-12-31,23,愛知県,18,介護,503,False
2023-12,2023-12-31,23,愛知県,19,興行,118,False
2023-12,2023-12-31,23,愛知県,20,技能,2941,False
2023-12,2023-12-31,23,愛知県,21,特定技能１号,17635,False
2023-12,2023-12-31,23,愛知県,22,特定技能２号,3,False
2023-12,2023-12-31,23,愛知県,23,技能実習１号イ,550,False
2023-12,2023-12-31,23,愛知県,24,技能実習１号ロ,14881,False
2023-12,2023-12-31,23,愛知県,25,技能実習２号イ,352,False
2023-12,2023-12-31,23,愛知県,26,技能実習２号ロ,14357,False
2023-12,2023-12-31,23,愛知県,27,技能実習３号イ,74,False
2023-12,2023-12-31,23,愛知県,28,技能実習３号ロ,7170,False
2023-12,2023-12-31,23,愛知県,29,文化活動,104,False
2023-12,2023-12-31,23,愛知県,31,留学,15169,False
2023-12,2023-12-31,23,愛知県,32,研修,67,False
2023-12,2023-12-31,23,愛知県,33,家族滞在,20031,False
2023-12,2023-12-31,23,愛知県,34,特定活動,3677,False
2023-12,2023-12-31,23,愛知県,35,永住者,98933,False
2023-12,2023-12-31,23,愛知県,36,日本人の配偶者等,14009,False
2023-12,2023-12-31,23,愛知県,37,永住者の配偶者等,6870,False
2023-12,2023-12-31,23,愛知県,38,定住者,42250,False
2023-12,2023-12-31,23,愛知県,39,特別永住者,22265,False
2023-12,2023-12-31,24,三重県,03,教授,10,False
2023-12,2023-12-31,24,三重県,04,芸術,2,False
2023-12,2023-12-31,24,三重県,05,宗教,39,False
2023-12,2023-12-31,24,三重県,07,高度専門職１号イ,3,False
2023-12,2023-12-31,24,三重県,08,高度専門職１号ロ,53,False
2023-12,2023-12-31,24,三重県,09,高度専門職１号ハ,2,False
2023-12,2023-12-31,24,三重県,10,高度専門職２号,1,False
2023-12,2023-12-31,24,三重県,11,経営・管理,262,False
2023-12,2023-12-31,24,三重県,13,医療,10,False
2023-12,2023-12-31,24,三重県,14,研究,2,False
2023-12,2023-12-31,24,三重県,15,教育,184,False
2023-12,2023-12-31,24,三重県,16,技術・人文知識・国際業務,5123,False
2023-12,2023-12-31,24,三重県,17,企業内転勤,237,False
2023-12,2023-12-31,24,三重県,18,介護,226,False
2023-12,2023-12-31,24,三重県,19,興行,31,False
2023-12,2023-12-31,24,三重県,20,技能,360,False
2023-12,2023-12-31,24,三重県,21,特定技能１号,4924,False
2023-12,2023-12-31,24,三重県,23,技能実習１号イ,113,False
2023-12,2023-12-31,24,三重県,24,技能実習１号ロ,4315,False
2023-12,2023-12-31,24,三重県,25,技能実習２号イ,117,False
2023-12,2023-12-31,24,三重県,26,技能実習２号ロ,4359,False
2023-12,2023-12-31,24,三重県,27,技能実習３号イ,129,False
2023-12,2023-12-31,24,三重県,28,技能実習３号ロ,1974,False
2023-12,2023-12-31,24,三重県,29,文化活動,10,False
2023-12,2023-12-31,24,三重県,31,留学,1578,False
2023-12,2023-12-31,24,三重県,32,研修,10,False
2023-12,2023-12-31,24,三重県,33,家族滞在,3354,False
2023-12,2023-12-31,24,三重県,34,特定活動,708,False
2023-12,2023-12-31,24,三重県,35,永住者,19145,False
2023-12,2023-12-31,24,三重県,36,日本人の配偶者等,2597,False
2023-12,2023-12-31,24,三重県,37,永住者の配偶者等,1403,False
2023-12,2023-12-31,24,三重県,38,定住者,9713,False
2023-12,2023-12-31,24,三重県,39,特別永住者,3426,False
2023-12,2023-12-31,25,滋賀県,03,教授,56,False
2023-12,2023-12-31,25,滋賀県,04,芸術,2,False
2023-12,2023-12-31,25,滋賀県,05,宗教,34,False
2023-12,2023-12-31,25,滋賀県,07,高度専門職１号イ,11,False
2023-12,2023-12-31,25,滋賀県,08,高度専門職１号ロ,47,False
2023-12,2023-12-31,25,滋賀県,09,高度専門職１号ハ,3,False
2023-12,2023-12-31,25,滋賀県,10,高度専門職２号,5,False
2023-12,2023-12-31,25,滋賀県,11,経営・管理,109,False
2023-12,2023-12-31,25,滋賀県,13,医療,8,False
2023-12,2023-12-31,25,滋賀県,14,研究,7,False
2023-12,2023-12-31,25,滋賀県,15,教育,139,False
2023-12,2023-12-31,25,滋賀県,16,技術・人文知識・国際業務,4796,False
2023-12,2023-12-31,25,滋賀県,17,企業内転勤,183,False
2023-12,2023-12-31,25,滋賀県,18,介護,80,False
2023-12,2023-12-31,25,滋賀県,19,興行,9,False
2023-12,2023-12-31,25,滋賀県,20,技能,342,False
2023-12,2023-12-31,25,滋賀県,21,特定技能１号,2619,False
2023-12,2023-12-31,25,滋賀県,23,技能実習１号イ,106,False
2023-12,2023-12-31,25,滋賀県,24,技能実習１号ロ,2633,False
2023-12,2023-12-31,25,滋賀県,25,技能実習２号イ,33,False
2023-12,2023-12-31,25,滋賀県,26,技能実習２号ロ,2221,False
2023-12,2023-12-31,25,滋賀県,27,技能実習３号イ,6,False
2023-12,2023-12-31,25,滋賀県,28,技能実習３号ロ,883,False
2023-12,2023-12-31,25,滋賀県,29,文化活動,49,False
2023-12,2023-12-31,25,滋賀県,31,留学,1645,False
2023-12,2023-12-31,25,滋賀県,32,研修,1,False
2023-12,2023-12-31,25,滋賀県,33,家族滞在,2330,False
2023-12,2023-12-31,25,滋賀県,34,特定活動,438,False
2023-12,2023-12-31,25,滋賀県,35,永住者,11030,False
2023-12,2023-12-31,25,滋賀県,36,日本人の配偶者等,1849,False
2023-12,2023-12-31,25,滋賀県,37,永住者の配偶者等,542,False
2023-12,2023-12-31,25,滋賀県,38,定住者,5189,False
2023-12,2023-12-31,25,滋賀県,39,特別永住者,3338,False
2023-12,2023-12-31,26,京都府,03,教授,659,False
2023-12,2023-12-31,26,京都府,04,芸術,36,False
2023-12,2023-12-31,26,京都府,05,宗教,75,False
2023-12,2023-12-31,26,京都府,06,報道,2,False
2023-12,2023-12-31,26,京都府,07,高度専門職１号イ,147,False
2023-12,2023-12-31,26,京都府,08,高度専門職１号ロ,194,False
2023-12,2023-12-31,26,京都府,09,高度専門職１号ハ,62,False
2023-12,2023-12-31,26,京都府,10,高度専門職２号,19,False
2023-12,2023-12-31,26,京都府,11,経営・管理,927,False
2023-12,2023-12-31,26,京都府,12,法律・会計業務,2,False
2023-12,2023-12-31,26,京都府,13,医療,54,False
2023-12,2023-12-31,26,京都府,14,研究,43,False
2023-12,2023-12-31,26,京都府,15,教育,256,False
2023-12,2023-12-31,26,京都府,16,技術・人文知識・国際業務,5574,False
2023-12,2023-12-31,26,京都府,17,企業内転勤,238,False
2023-12,2023-12-31,26,京都府,18,介護,152,False
2023-12,2023-12-31,26,京都府,19,興行,22,False
2023-12,2023-12-31,26,京都府,20,技能,637,False
2023-12,2023-12-31,26,京都府,21,特定技能１号,4089,False
2023-12,2023-12-31,26,京都府,23,技能実習１号イ,77,False
2023-12,2023-12-31,26,京都府,24,技能実習１号ロ,2094,False
2023-12,2023-12-31,26,京都府,25,技能実習２号イ,29,False
2023-12,2023-12-31,26,京都府,26,技能実習２号ロ,2694,False
2023-12,2023-12-31,26,京都府,27,技能実習３号イ,10,False
2023-12,2023-12-31,26,京都府,28,技能実習３号ロ,848,False
2023-12,2023-12-31,26,京都府,29,文化活動,222,False
2023-12,2023-12-31,26,京都府,31,留学,17701,False
2023-12,2023-12-31,26,京都府,32,研修,5,False
2023-12,2023-12-31,26,京都府,33,家族滞在,4262,False
2023-12,2023-12-31,26,京都府,34,特定活動,1197,False
2023-12,2023-12-31,26,京都府,35,永住者,10377,False
2023-12,2023-12-31,26,京都府,36,日本人の配偶者等,2514,False
2023-12,2023-12-31,26,京都府,37,永住者の配偶者等,425,False
2023-12,2023-12-31,26,京都府,38,定住者,1338,False
2023-12,2023-12-31,26,京都府,39,特別永住者,18837,False
2023-12,2023-12-31,27,大阪府,03,教授,468,False
2023-12,2023-12-31,27,大阪府,04,芸術,35,False
2023-12,2023-12-31,27,大阪府,05,宗教,327,False
2023-12,2023-12-31,27,大阪府,06,報道,3,False
2023-12,2023-12-31,27,大阪府,07,高度専門職１号イ,170,False
2023-12,2023-12-31,27,大阪府,08,高度専門職１号ロ,701,False
2023-12,2023-12-31,27,大阪府,09,高度専門職１号ハ,559,False
2023-12,2023-12-31,27,大阪府,10,高度専門職２号,78,False
2023-12,2023-12-31,27,大阪府,11,経営・管理,5852,False
2023-12,2023-12-31,27,大阪府,12,法律・会計業務,3,False
2023-12,2023-12-31,27,大阪府,13,医療,396,False
2023-12,2023-12-31,27,大阪府,14,研究,54,False
2023-12,2023-12-31,27,大阪府,15,教育,835,False
2023-12,2023-12-31,27,大阪府,16,技術・人文知識・国際業務,32069,False
2023-12,2023-12-31,27,大阪府,17,企業内転勤,981,False
2023-12,2023-12-31,27,大阪府,18,介護,1820,False
2023-12,2023-12-31,27,大阪府,19,興行,229,False
2023-12,2023-12-31,27,大阪府,20,技能,2804,False
2023-12,2023-12-31,27,大阪府,21,特定技能１号,13275,False
2023-12,2023-12-31,27,大阪府,22,特定技能２号,3,False
2023-12,2023-12-31,27,大阪府,23,技能実習１号イ,128,False
2023-12,2023-12-31,27,大阪府,24,技能実習１号ロ,8598,False
2023-12,2023-12-31,27,大阪府,25,技能実習２号イ,78,False
2023-12,2023-12-31,27,大阪府,26,技能実習２号ロ,8141,False
2023-12,2023-12-31,27,大阪府,27,技能実習３号イ,34,False
2023-12,2023-12-31,27,大阪府,28,技能実習３号ロ,3576,False
2023-12,2023-12-31,27,大阪府,29,文化活動,175,False
2023-12,2023-12-31,27,大阪府,31,留学,37318,False
2023-12,2023-12-31,27,大阪府,32,研修,115,False
2023-12,2023-12-31,27,大阪府,33,家族滞在,24423,False
2023-12,2023-12-31,27,大阪府,34,特定活動,4366,False
2023-12,2023-12-31,27,大阪府,35,永住者,60615,False
2023-12,2023-12-31,27,大阪府,36,日本人の配偶者等,9195,False
2023-12,2023-12-31,27,大阪府,37,永住者の配偶者等,2983,False
2023-12,2023-12-31,27,大阪府,38,定住者,9566,False
2023-12,2023-12-31,27,大阪府,39,特別永住者,71517,False
2023-12,2023-12-31,28,兵庫県,03,教授,193,False
2023-12,2023-12-31,28,兵庫県,04,芸術,3,False
2023-12,2023-12-31,28,兵庫県,05,宗教,306,False
2023-12,2023-12-31,28,兵庫県,06,報道,1,False
2023-12,2023-12-31,28,兵庫県,07,高度専門職１号イ,49,False
2023-12,2023-12-31,28,兵庫県,08,高度専門職１号ロ,207,False
2023-12,2023-12-31,28,兵庫県,09,高度専門職１号ハ,48,False
2023-12,2023-12-31,28,兵庫県,10,高度専門職２号,32,False
2023-12,2023-12-31,28,兵庫県,11,経営・管理,996,False
2023-12,2023-12-31,28,兵庫県,13,医療,101,False
2023-12,2023-12-31,28,兵庫県,14,研究,80,False
2023-12,2023-12-31,28,兵庫県,15,教育,746,False
2023-12,2023-12-31,28,兵庫県,16,技術・人文知識・国際業務,10001,False
2023-12,2023-12-31,28,兵庫県,17,企業内転勤,513,False
2023-12,2023-12-31,28,兵庫県,18,介護,573,False
2023-12,2023-12-31,28,兵庫県,19,興行,84,False
2023-12,2023-12-31,28,兵庫県,20,技能,1053,False
2023-12,2023-12-31,28,兵庫県,21,特定技能１号,7623,False
2023-12,2023-12-31,28,兵庫県,23,技能実習１号イ,173,False
2023-12,2023-12-31,28,兵庫県,24,技能実習１号ロ,5242,False
2023-12,2023-12-31,28,兵庫県,25,技能実習２号イ,111,False
2023-12,2023-12-31,28,兵庫県,26,技能実習２号ロ,5819,False
2023-12,2023-12-31,28,兵庫県,27,技能実習３号イ,37,False
2023-12,2023-12-31,28,兵庫県,28,技能実習３号ロ,2166,False
2023-12,2023-12-31,28,兵庫県,29,文化活動,62,False
2023-12,2023-12-31,28,兵庫県,31,留学,13664,False
2023-12,2023-12-31,28,兵庫県,32,研修,11,False
2023-12,2023-12-31,28,兵庫県,33,家族滞在,8258,False
2023-12,2023-12-31,28,兵庫県,34,特定活動,1813,False
2023-12,2023-12-31,28,兵庫県,35,永住者,28300,False
2023-12,2023-12-31,28,兵庫県,36,日本人の配偶者等,4292,False
2023-12,2023-12-31,28,兵庫県,37,永住者の配偶者等,1200,False
2023-12,2023-12-31,28,兵庫県,38,定住者,4717,False
2023-12,2023-12-31,28,兵庫県,39,特別永住者,33282,False
2023-12,2023-12-31,29,奈良県,03,教授,42,False
2023-12,2023-12-31,29,奈良県,04,芸術,1,False
2023-12,2023-12-31,29,奈良県,05,宗教,34,False
2023-12,2023-12-31,29,奈良県,06,報道,1,False
2023-12,2023-12-31,29,奈良県,07,高度専門職１号イ,11,False
2023-12,2023-12-31,29,奈良県,08,高度専門職１号ロ,27,False
2023-12,2023-12-31,29,奈良県,09,高度専門職１号ハ,4,False
2023-12,2023-12-31,29,奈良県,10,高度専門職２号,5,False
2023-12,2023-12-31,29,奈良県,11,経営・管理,125,False
2023-12,2023-12-31,29,奈良県,13,医療,20,False
2023-12,2023-12-31,29,奈良県,14,研究,10,False
2023-12,2023-12-31,29,奈良県,15,教育,92,False
2023-12,2023-12-31,29,奈良県,16,技術・人文知識・国際業務,1526,False
2023-12,2023-12-31,29,奈良県,17,企業内転勤,42,False
2023-12,2023-12-31,29,奈良県,18,介護,162,False
2023-12,2023-12-31,29,奈良県,19,興行,9,False
2023-12,2023-12-31,29,奈良県,20,技能,174,False
2023-12,2023-12-31,29,奈良県,21,特定技能１号,1329,False
2023-12,2023-12-31,29,奈良県,23,技能実習１号イ,17,False
2023-12,2023-12-31,29,奈良県,24,技能実習１号ロ,1287,False
2023-12,2023-12-31,29,奈良県,25,技能実習２号イ,8,False
2023-12,2023-12-31,29,奈良県,26,技能実習２号ロ,1253,False
2023-12,2023-12-31,29,奈良県,27,技能実習３号イ,7,False
2023-12,2023-12-31,29,奈良県,28,技能実習３号ロ,491,False
2023-12,2023-12-31,29,奈良県,29,文化活動,19,False
2023-12,2023-12-31,29,奈良県,31,留学,1824,False
2023-12,2023-12-31,29,奈良県,32,研修,1,False
2023-12,2023-12-31,29,奈良県,33,家族滞在,1053,False
2023-12,2023-12-31,29,奈良県,34,特定活動,389,False
2023-12,2023-12-31,29,奈良県,35,永住者,3694,False
2023-12,2023-12-31,29,奈良県,36,日本人の配偶者等,853,False
2023-12,2023-12-31,29,奈良県,37,永住者の配偶者等,123,False
2023-12,2023-12-31,29,奈良県,38,定住者,368,False
2023-12,2023-12-31,29,奈良県,39,特別永住者,2613,False
2023-12,2023-12-31,30,和歌山県,03,教授,6,False
2023-12,2023-12-31,30,和歌山県,04,芸術,2,False
2023-12,2023-12-31,30,和歌山県,05,宗教,18,False
2023-12,2023-12-31,30,和歌山県,07,高度専門職１号イ,2,False
2023-12,2023-12-31,30,和歌山県,08,高度専門職１号ロ,8,False
2023-12,2023-12-31,30,和歌山県,09,高度専門職１号ハ,1,False
2023-12,2023-12-31,30,和歌山県,10,高度専門職２号,1,False
2023-12,2023-12-31,30,和歌山県,11,経営・管理,49,False
2023-12,2023-12-31,30,和歌山県,13,医療,16,False
2023-12,2023-12-31,30,和歌山県,14,研究,2,False
2023-12,2023-12-31,30,和歌山県,15,教育,93,False
2023-12,2023-12-31,30,和歌山県,16,技術・人文知識・国際業務,813,False
2023-12,2023-12-31,30,和歌山県,17,企業内転勤,12,False
2023-12,2023-12-31,30,和歌山県,18,介護,131,False
2023-12,2023-12-31,30,和歌山県,19,興行,37,False
2023-12,2023-12-31,30,和歌山県,20,技能,81,False
2023-12,2023-12-31,30,和歌山県,21,特定技能１号,747,False
2023-12,2023-12-31,30,和歌山県,23,技能実習１号イ,8,False
2023-12,2023-12-31,30,和歌山県,24,技能実習１号ロ,716,False
2023-12,2023-12-31,30,和歌山県,25,技能実習２号イ,3,False
2023-12,2023-12-31,30,和歌山県,26,技能実習２号ロ,824,False
2023-12,2023-12-31,30,和歌山県,27,技能実習３号イ,3,False
2023-12,2023-12-31,30,和歌山県,28,技能実習３号ロ,223,False
2023-12,2023-12-31,30,和歌山県,29,文化活動,4,False
2023-12,2023-12-31,30,和歌山県,31,留学,486,False
2023-12,2023-12-31,30,和歌山県,32,研修,3,False
2023-12,2023-12-31,30,和歌山県,33,家族滞在,342,False
2023-12,2023-12-31,30,和歌山県,34,特定活動,153,False
2023-12,2023-12-31,30,和歌山県,35,永住者,1880,False
2023-12,2023-12-31,30,和歌山県,36,日本人の配偶者等,512,False
2023-12,2023-12-31,30,和歌山県,37,永住者の配偶者等,33,False
2023-12,2023-12-31,30,和歌山県,38,定住者,356,False
2023-12,2023-12-31,30,和歌山県,39,特別永住者,1525,False
2023-12,2023-12-31,31,鳥取県,03,教授,23,False
2023-12,2023-12-31,31,鳥取県,05,宗教,5,False
2023-12,2023-12-31,31,鳥取県,07,高度専門職１号イ,2,False
2023-12,2023-12-31,31,鳥取県,08,高度専門職１号ロ,2,False
2023-12,2023-12-31,31,鳥取県,10,高度専門職２号,1,False
2023-12,2023-12-31,31,鳥取県,11,経営・管理,28,False
2023-12,2023-12-31,31,鳥取県,15,教育,80,False
2023-12,2023-12-31,31,鳥取県,16,技術・人文知識・国際業務,252,False
2023-12,2023-12-31,31,鳥取県,17,企業内転勤,10,False
2023-12,2023-12-31,31,鳥取県,18,介護,5,False
2023-12,2023-12-31,31,鳥取県,19,興行,4,False
2023-12,2023-12-31,31,鳥取県,20,技能,57,False
2023-12,2023-12-31,31,鳥取県,21,特定技能１号,545,False
2023-12,2023-12-31,31,鳥取県,23,技能実習１号イ,43,False
2023-12,2023-12-31,31,鳥取県,24,技能実習１号ロ,705,False
2023-12,2023-12-31,31,鳥取県,25,技能実習２号イ,51,False
2023-12,2023-12-31,31,鳥取県,26,技能実習２号ロ,661,False
2023-12,2023-12-31,31,鳥取県,27,技能実習３号イ,20,False
2023-12,2023-12-31,31,鳥取県,28,技能実習３号ロ,287,False
2023-12,2023-12-31,31,鳥取県,29,文化活動,5,False
2023-12,2023-12-31,31,鳥取県,31,留学,364,False
2023-12,2023-12-31,31,鳥取県,32,研修,5,False
2023-12,2023-12-31,31,鳥取県,33,家族滞在,215,False
2023-12,2023-12-31,31,鳥取県,34,特定活動,68,False
2023-12,2023-12-31,31,鳥取県,35,永住者,1073,False
2023-12,2023-12-31,31,鳥取県,36,日本人の配偶者等,202,False
2023-12,2023-12-31,31,鳥取県,37,永住者の配偶者等,17,False
2023-12,2023-12-31,31,鳥取県,38,定住者,115,False
2023-12,2023-12-31,31,鳥取県,39,特別永住者,759,False
2023-12,2023-12-31,32,島根県,03,教授,28,False
2023-12,2023-12-31,32,島根県,04,芸術,1,False
2023-12,2023-12-31,32,島根県,05,宗教,2,False
2023-12,2023-12-31,32,島根県,07,高度専門職１号イ,3,False
2023-12,2023-12-31,32,島根県,08,高度専門職１号ロ,4,False
2023-12,2023-12-31,32,島根県,11,経営・管理,18,False
2023-12,2023-12-31,32,島根県,14,研究,1,False
2023-12,2023-12-31,32,島根県,15,教育,92,False
2023-12,2023-12-31,32,島根県,16,技術・人文知識・国際業務,447,False
2023-12,2023-12-31,32,島根県,17,企業内転勤,29,False
2023-12,2023-12-31,32,島根県,18,介護,25,False
2023-12,2023-12-31,32,島根県,19,興行,18,False
2023-12,2023-12-31,32,島根県,20,技能,60,False
2023-12,2023-12-31,32,島根県,21,特定技能１号,645,False
2023-12,2023-12-31,32,島根県,23,技能実習１号イ,8,False
2023-12,2023-12-31,32,島根県,24,技能実習１号ロ,846,False
2023-12,2023-12-31,32,島根県,25,技能実習２号イ,11,False
2023-12,2023-12-31,32,島根県,26,技能実習２号ロ,824,False
2023-12,2023-12-31,32,島根県,27,技能実習３号イ,5,False
2023-12,2023-12-31,32,島根県,28,技能実習３号ロ,401,False
2023-12,2023-12-31,32,島根県,29,文化活動,5,False
2023-12,2023-12-31,32,島根県,31,留学,526,False
2023-12,2023-12-31,32,島根県,32,研修,1,False
2023-12,2023-12-31,32,島根県,33,家族滞在,263,False
2023-12,2023-12-31,32,島根県,34,特定活動,92,False
2023-12,2023-12-31,32,島根県,35,永住者,2293,False
2023-12,2023-12-31,32,島根県,36,日本人の配偶者等,815,False
2023-12,2023-12-31,32,島根県,37,永住者の配偶者等,56,False
2023-12,2023-12-31,32,島根県,38,定住者,2372,False
2023-12,2023-12-31,32,島根県,39,特別永住者,459,False
2023-12,2023-12-31,33,岡山県,03,教授,71,False
2023-12,2023-12-31,33,岡山県,04,芸術,2,False
2023-12,2023-12-31,33,岡山県,05,宗教,16,False
2023-12,2023-12-31,33,岡山県,07,高度専門職１号イ,13,False
2023-12,2023-12-31,33,岡山県,08,高度専門職１号ロ,23,False
2023-12,2023-12-31,33,岡山県,09,高度専門職１号ハ,4,False
2023-12,2023-12-31,33,岡山県,10,高度専門職２号,7,False
2023-12,2023-12-31,33,岡山県,11,経営・管理,184,False
2023-12,2023-12-31,33,岡山県,13,医療,15,False
2023-12,2023-12-31,33,岡山県,14,研究,4,False
2023-12,2023-12-31,33,岡山県,15,教育,181,False
2023-12,2023-12-31,33,岡山県,16,技術・人文知識・国際業務,2980,False
2023-12,2023-12-31,33,岡山県,17,企業内転勤,119,False
2023-12,2023-12-31,33,岡山県,18,介護,100,False
2023-12,2023-12-31,33,岡山県,19,興行,53,False
2023-12,2023-12-31,33,岡山県,20,技能,257,False
2023-12,2023-12-31,33,岡山県,21,特定技能１号,3643,False
2023-12,2023-12-31,33,岡山県,22,特定技能２号,3,False
2023-12,2023-12-31,33,岡山県,23,技能実習１号イ,53,False
2023-12,2023-12-31,33,岡山県,24,技能実習１号ロ,3989,False
2023-12,2023-12-31,33,岡山県,25,技能実習２号イ,133,False
2023-12,2023-12-31,33,岡山県,26,技能実習２号ロ,3507,False
2023-12,2023-12-31,33,岡山県,27,技能実習３号イ,51,False
2023-12,2023-12-31,33,岡山県,28,技能実習３号ロ,1908,False
2023-12,2023-12-31,33,岡山県,29,文化活動,40,False
2023-12,2023-12-31,33,岡山県,31,留学,4181,False
2023-12,2023-12-31,33,岡山県,32,研修,7,False
2023-12,2023-12-31,33,岡山県,33,家族滞在,1905,False
2023-12,2023-12-31,33,岡山県,34,特定活動,584,False
2023-12,2023-12-31,33,岡山県,35,永住者,5934,False
2023-12,2023-12-31,33,岡山県,36,日本人の配偶者等,1151,False
2023-12,2023-12-31,33,岡山県,37,永住者の配偶者等,212,False
2023-12,2023-12-31,33,岡山県,38,定住者,766,False
2023-12,2023-12-31,33,岡山県,39,特別永住者,3832,False
2023-12,2023-12-31,34,広島県,03,教授,153,False
2023-12,2023-12-31,34,広島県,04,芸術,1,False
2023-12,2023-12-31,34,広島県,05,宗教,47,False
2023-12,2023-12-31,34,広島県,07,高度専門職１号イ,36,False
2023-12,2023-12-31,34,広島県,08,高度専門職１号ロ,126,False
2023-12,2023-12-31,34,広島県,09,高度専門職１号ハ,5,False
2023-12,2023-12-31,34,広島県,10,高度専門職２号,5,False
2023-12,2023-12-31,34,広島県,11,経営・管理,175,False
2023-12,2023-12-31,34,広島県,13,医療,15,False
2023-12,2023-12-31,34,広島県,14,研究,10,False
2023-12,2023-12-31,34,広島県,15,教育,311,False
2023-12,2023-12-31,34,広島県,16,技術・人文知識・国際業務,3178,False
2023-12,2023-12-31,34,広島県,17,企業内転勤,233,False
2023-12,2023-12-31,34,広島県,18,介護,131,False
2023-12,2023-12-31,34,広島県,19,興行,75,False
2023-12,2023-12-31,34,広島県,20,技能,373,False
2023-12,2023-12-31,34,広島県,21,特定技能１号,7566,False
2023-12,2023-12-31,34,広島県,22,特定技能２号,3,False
2023-12,2023-12-31,34,広島県,23,技能実習１号イ,185,False
2023-12,2023-12-31,34,広島県,24,技能実習１号ロ,6314,False
2023-12,2023-12-31,34,広島県,25,技能実習２号イ,95,False
2023-12,2023-12-31,34,広島県,26,技能実習２号ロ,5808,False
2023-12,2023-12-31,34,広島県,27,技能実習３号イ,43,False
2023-12,2023-12-31,34,広島県,28,技能実習３号ロ,2595,False
2023-12,2023-12-31,34,広島県,29,文化活動,34,False
2023-12,2023-12-31,34,広島県,31,留学,5438,False
2023-12,2023-12-31,34,広島県,32,研修,10,False
2023-12,2023-12-31,34,広島県,33,家族滞在,2925,False
2023-12,2023-12-31,34,広島県,34,特定活動,920,False
2023-12,2023-12-31,34,広島県,35,永住者,14617,False
2023-12,2023-12-31,34,広島県,36,日本人の配偶者等,1817,False
2023-12,2023-12-31,34,広島県,37,永住者の配偶者等,665,False
2023-12,2023-12-31,34,広島県,38,定住者,2429,False
2023-12,2023-12-31,34,広島県,39,特別永住者,6025,False
2023-12,2023-12-31,35,山口県,03,教授,25,False
2023-12,2023-12-31,35,山口県,05,宗教,40,False
2023-12,2023-12-31,35,山口県,07,高度専門職１号イ,1,False
2023-12,2023-12-31,35,山口県,08,高度専門職１号ロ,12,False
2023-12,2023-12-31,35,山口県,10,高度専門職２号,1,False
2023-12,2023-12-31,35,山口県,11,経営・管理,62,False
2023-12,2023-12-31,35,山口県,13,医療,5,False
2023-12,2023-12-31,35,山口県,14,研究,6,False
2023-12,2023-12-31,35,山口県,15,教育,119,False
2023-12,2023-12-31,35,山口県,16,技術・人文知識・国際業務,967,False
2023-12,2023-12-31,35,山口県,17,企業内転勤,30,False
2023-12,2023-12-31,35,山口県,18,介護,57,False
2023-12,2023-12-31,35,山口県,19,興行,59,False
2023-12,2023-12-31,35,山口県,20,技能,154,False
2023-12,2023-12-31,35,山口県,21,特定技能１号,1827,False
2023-12,2023-12-31,35,山口県,23,技能実習１号イ,55,False
2023-12,2023-12-31,35,山口県,24,技能実習１号ロ,2339,False
2023-12,2023-12-31,35,山口県,25,技能実習２号イ,13,False
2023-12,2023-12-31,35,山口県,26,技能実習２号ロ,1951,False
2023-12,2023-12-31,35,山口県,27,技能実習３号イ,5,False
2023-12,2023-12-31,35,山口県,28,技能実習３号ロ,634,False
2023-12,2023-12-31,35,山口県,29,文化活動,16,False
2023-12,2023-12-31,35,山口県,31,留学,1632,False
2023-12,2023-12-31,35,山口県,32,研修,6,False
